date,cash_type,money,coffee_name,year,month,day
2024-11-25,card,35.76,Cappuccino,2024,11,25
2024-11-25,card,35.76,Latte,2024,11,25
2024-11-25,card,30.86,Americano with Milk,2024,11,25
2024-11-25,card,25.96,Cortado,2024,11,25
2024-11-25,card,35.76,Latte,2024,11,25
2024-11-25,card,35.76,Latte,2024,11,25
2024-11-25,card,35.76,Hot Chocolate,2024,11,25
2024-11-25,card,30.86,Americano with Milk,2024,11,25
2024-11-25,card,35.76,Hot Chocolate,2024,11,25
2024-11-25,card,35.76,Hot Chocolate,2024,11,25
2024-11-25,card,35.76,Cappuccino,2024,11,25
2024-11-26,card,35.76,Latte,2024,11,26
2024-11-26,card,35.76,Cocoa,2024,11,26
2024-11-26,card,25.96,Americano,2024,11,26
2024-11-26,card,35.76,Cocoa,2024,11,26
2024-11-26,card,35.76,Cocoa,2024,11,26
2024-11-26,card,35.76,Latte,2024,11,26
2024-11-26,card,35.76,Latte,2024,11,26
2024-11-26,card,25.96,Americano,2024,11,26
2024-11-26,card,30.86,Americano with Milk,2024,11,26
2024-11-26,card,35.76,Cocoa,2024,11,26
2024-11-28,card,35.76,Cappuccino,2024,11,28
2024-11-28,card,30.86,Americano with Milk,2024,11,28
2024-11-28,card,30.86,Americano with Milk,2024,11,28
2024-11-28,card,35.76,Latte,2024,11,28
2024-11-28,card,35.76,Latte,2024,11,28
2024-11-28,card,35.76,Cappuccino,2024,11,28
2024-11-29,card,35.76,Cocoa,2024,11,29
2024-11-29,card,35.76,Latte,2024,11,29
2024-11-29,card,30.86,Americano with Milk,2024,11,29
2024-11-29,card,30.86,Americano with Milk,2024,11,29
2024-11-29,card,30.86,Americano with Milk,2024,11,29
2024-11-29,card,35.76,Latte,2024,11,29
2024-11-29,card,35.76,Cocoa,2024,11,29
2024-11-30,card,35.76,Cocoa,2024,11,30
2024-11-30,card,25.96,Americano,2024,11,30
2024-11-30,card,35.76,Hot Chocolate,2024,11,30
2024-11-30,card,35.76,Cocoa,2024,11,30
2024-11-30,card,30.86,Americano with Milk,2024,11,30
2024-11-30,card,30.86,Americano with Milk,2024,11,30
2024-12-01,card,30.86,Americano with Milk,2024,12,1
2024-12-01,card,30.86,Americano with Milk,2024,12,1
2024-12-01,card,30.86,Americano with Milk,2024,12,1
2024-12-01,card,30.86,Americano with Milk,2024,12,1
2024-12-01,card,35.76,Cocoa,2024,12,1
2024-12-01,card,35.76,Cocoa,2024,12,1
2024-12-01,card,35.76,Cappuccino,2024,12,1
2024-12-01,card,35.76,Latte,2024,12,1
2024-12-01,card,35.76,Latte,2024,12,1
2024-12-01,card,35.76,Latte,2024,12,1
2024-12-01,card,35.76,Latte,2024,12,1
2024-12-01,card,30.86,Americano with Milk,2024,12,1
2024-12-01,card,30.86,Americano with Milk,2024,12,1
2024-12-01,card,30.86,Americano with Milk,2024,12,1
2024-12-02,card,35.76,Latte,2024,12,2
2024-12-02,card,25.96,Americano,2024,12,2
2024-12-02,card,30.86,Americano with Milk,2024,12,2
2024-12-02,card,35.76,Cocoa,2024,12,2
2024-12-02,card,25.96,Cortado,2024,12,2
2024-12-02,card,21.06,Espresso,2024,12,2
2024-12-02,card,35.76,Cappuccino,2024,12,2
2024-12-02,card,25.96,Americano,2024,12,2
2024-12-02,card,35.76,Cappuccino,2024,12,2
2024-12-03,card,35.76,Latte,2024,12,3
2024-12-03,card,30.86,Americano with Milk,2024,12,3
2024-12-03,card,30.86,Americano with Milk,2024,12,3
2024-12-03,card,25.96,Americano,2024,12,3
2024-12-03,card,30.86,Americano with Milk,2024,12,3
2024-12-03,card,30.86,Americano with Milk,2024,12,3
2024-12-03,card,30.86,Americano with Milk,2024,12,3
2024-12-03,card,35.76,Cocoa,2024,12,3
2024-12-03,card,35.76,Latte,2024,12,3
2024-12-03,card,35.76,Cappuccino,2024,12,3
2024-12-03,card,35.76,Hot Chocolate,2024,12,3
2024-12-03,card,30.86,Americano with Milk,2024,12,3
2024-12-03,card,35.76,Cappuccino,2024,12,3
2024-12-04,card,25.96,Cortado,2024,12,4
2024-12-04,card,35.76,Latte,2024,12,4
2024-12-04,card,35.76,Latte,2024,12,4
2024-12-04,card,25.96,Americano,2024,12,4
2024-12-04,card,30.86,Americano with Milk,2024,12,4
2024-12-04,card,30.86,Americano with Milk,2024,12,4
2024-12-04,card,30.86,Americano with Milk,2024,12,4
2024-12-04,card,35.76,Hot Chocolate,2024,12,4
2024-12-04,card,30.86,Americano with Milk,2024,12,4
2024-12-04,card,35.76,Hot Chocolate,2024,12,4
2024-12-05,card,25.96,Americano,2024,12,5
2024-12-05,card,25.96,Cortado,2024,12,5
2024-12-05,card,30.86,Americano with Milk,2024,12,5
2024-12-05,card,30.86,Americano with Milk,2024,12,5
2024-12-05,card,35.76,Latte,2024,12,5
2024-12-05,card,25.96,Americano,2024,12,5
2024-12-05,card,35.76,Cappuccino,2024,12,5
2024-12-05,card,35.76,Latte,2024,12,5
2024-12-05,card,35.76,Latte,2024,12,5
2024-12-06,card,35.76,Latte,2024,12,6
2024-12-06,card,35.76,Hot Chocolate,2024,12,6
2024-12-06,card,35.76,Latte,2024,12,6
2024-12-06,card,35.76,Hot Chocolate,2024,12,6
2024-12-07,card,30.86,Americano with Milk,2024,12,7
2024-12-07,card,25.96,Americano,2024,12,7
2024-12-07,card,35.76,Latte,2024,12,7
2024-12-07,card,35.76,Cappuccino,2024,12,7
2024-12-07,card,30.86,Americano with Milk,2024,12,7
2024-12-07,card,25.96,Americano,2024,12,7
2024-12-08,card,25.96,Cortado,2024,12,8
2024-12-08,card,35.76,Latte,2024,12,8
2024-12-08,card,35.76,Cappuccino,2024,12,8
2024-12-08,card,25.96,Cortado,2024,12,8
2024-12-08,card,30.86,Americano with Milk,2024,12,8
2024-12-08,card,30.86,Americano with Milk,2024,12,8
2024-12-08,card,35.76,Cappuccino,2024,12,8
2024-12-08,card,21.06,Espresso,2024,12,8
2024-12-08,card,35.76,Cappuccino,2024,12,8
2024-12-08,card,30.86,Americano with Milk,2024,12,8
2024-12-08,card,30.86,Americano with Milk,2024,12,8
2024-12-09,card,35.76,Cappuccino,2024,12,9
2024-12-09,card,25.96,Americano,2024,12,9
2024-12-09,card,30.86,Americano with Milk,2024,12,9
2024-12-09,card,25.96,Cortado,2024,12,9
2024-12-09,card,35.76,Cocoa,2024,12,9
2024-12-10,card,25.96,Cortado,2024,12,10
2024-12-10,card,35.76,Hot Chocolate,2024,12,10
2024-12-11,card,35.76,Latte,2024,12,11
2024-12-11,card,25.96,Cortado,2024,12,11
2024-12-11,card,35.76,Hot Chocolate,2024,12,11
2024-12-11,card,21.06,Espresso,2024,12,11
2024-12-11,card,35.76,Cocoa,2024,12,11
2024-12-11,card,35.76,Latte,2024,12,11
2024-12-11,card,35.76,Latte,2024,12,11
2024-12-12,card,30.86,Americano with Milk,2024,12,12
2024-12-12,card,25.96,Americano,2024,12,12
2024-12-12,card,21.06,Espresso,2024,12,12
2024-12-12,card,21.06,Espresso,2024,12,12
2024-12-12,card,25.96,Americano,2024,12,12
2024-12-12,card,35.76,Cocoa,2024,12,12
2024-12-12,card,35.76,Cocoa,2024,12,12
2024-12-13,card,25.96,Americano,2024,12,13
2024-12-13,card,25.96,Americano,2024,12,13
2024-12-13,card,35.76,Hot Chocolate,2024,12,13
2024-12-13,card,35.76,Hot Chocolate,2024,12,13
2024-12-13,card,35.76,Cocoa,2024,12,13
2024-12-13,card,35.76,Cappuccino,2024,12,13
2024-12-13,card,35.76,Cappuccino,2024,12,13
2024-12-13,card,35.76,Latte,2024,12,13
2024-12-14,card,30.86,Americano with Milk,2024,12,14
2024-12-14,card,35.76,Cocoa,2024,12,14
2024-12-14,card,35.76,Cappuccino,2024,12,14
2024-12-14,card,25.96,Americano,2024,12,14
2024-12-14,card,35.76,Latte,2024,12,14
2024-12-14,card,35.76,Cocoa,2024,12,14
2024-12-14,card,25.96,Americano,2024,12,14
2024-12-14,card,25.96,Americano,2024,12,14
2024-12-14,card,25.96,Americano,2024,12,14
2024-12-14,card,25.96,Americano,2024,12,14
2024-12-14,card,30.86,Americano with Milk,2024,12,14
2024-12-15,card,35.76,Latte,2024,12,15
2024-12-15,card,35.76,Cocoa,2024,12,15
2024-12-15,card,35.76,Hot Chocolate,2024,12,15
2024-12-16,card,35.76,Latte,2024,12,16
2024-12-16,card,35.76,Hot Chocolate,2024,12,16
2024-12-16,card,35.76,Cocoa,2024,12,16
2024-12-16,card,30.86,Americano with Milk,2024,12,16
2024-12-16,card,35.76,Latte,2024,12,16
2024-12-16,card,35.76,Hot Chocolate,2024,12,16
2024-12-16,card,35.76,Latte,2024,12,16
2024-12-16,card,30.86,Americano with Milk,2024,12,16
2024-12-17,card,25.96,Cortado,2024,12,17
2024-12-17,card,35.76,Cappuccino,2024,12,17
2024-12-17,card,30.86,Americano with Milk,2024,12,17
2024-12-17,card,25.96,Americano,2024,12,17
2024-12-17,card,35.76,Cocoa,2024,12,17
2024-12-17,card,35.76,Cappuccino,2024,12,17
2024-12-17,card,35.76,Cocoa,2024,12,17
2024-12-18,card,35.76,Latte,2024,12,18
2024-12-18,card,30.86,Americano with Milk,2024,12,18
2024-12-18,card,35.76,Latte,2024,12,18
2024-12-18,card,35.76,Cappuccino,2024,12,18
2024-12-19,card,35.76,Hot Chocolate,2024,12,19
2024-12-19,card,30.86,Americano with Milk,2024,12,19
2024-12-19,card,21.06,Espresso,2024,12,19
2024-12-19,card,35.76,Hot Chocolate,2024,12,19
2024-12-19,card,35.76,Cappuccino,2024,12,19
2024-12-19,card,35.76,Cappuccino,2024,12,19
2024-12-19,card,30.86,Americano with Milk,2024,12,19
2024-12-19,card,35.76,Hot Chocolate,2024,12,19
2024-12-19,card,35.76,Latte,2024,12,19
2024-12-19,card,35.76,Cappuccino,2024,12,19
2024-12-20,card,25.96,Cortado,2024,12,20
2024-12-20,card,30.86,Americano with Milk,2024,12,20
2024-12-20,card,35.76,Cappuccino,2024,12,20
2024-12-20,card,25.96,Cortado,2024,12,20
2024-12-20,card,21.06,Espresso,2024,12,20
2024-12-20,card,30.86,Americano with Milk,2024,12,20
2024-12-20,card,25.96,Cortado,2024,12,20
2024-12-20,card,35.76,Cappuccino,2024,12,20
2024-12-20,card,35.76,Cappuccino,2024,12,20
2024-12-21,card,35.76,Cappuccino,2024,12,21
2024-12-21,card,35.76,Latte,2024,12,21
2024-12-21,card,25.96,Americano,2024,12,21
2024-12-21,card,35.76,Hot Chocolate,2024,12,21
2024-12-21,card,35.76,Latte,2024,12,21
2024-12-21,card,30.86,Americano with Milk,2024,12,21
2024-12-21,card,35.76,Latte,2024,12,21
2024-12-21,card,35.76,Cocoa,2024,12,21
2024-12-21,card,35.76,Hot Chocolate,2024,12,21
2024-12-21,card,25.96,Cortado,2024,12,21
2024-12-21,card,30.86,Americano with Milk,2024,12,21
2024-12-21,card,25.96,Cortado,2024,12,21
2024-12-21,card,25.96,Cortado,2024,12,21
2024-12-21,card,35.76,Latte,2024,12,21
2024-12-21,card,25.96,Cortado,2024,12,21
2024-12-22,card,35.76,Cappuccino,2024,12,22
2024-12-22,card,35.76,Cappuccino,2024,12,22
2024-12-22,card,35.76,Hot Chocolate,2024,12,22
2024-12-22,card,35.76,Hot Chocolate,2024,12,22
2024-12-22,card,35.76,Hot Chocolate,2024,12,22
2024-12-22,card,35.76,Cocoa,2024,12,22
2024-12-22,card,25.96,Cortado,2024,12,22
2024-12-23,card,25.96,Cortado,2024,12,23
2024-12-23,card,30.86,Americano with Milk,2024,12,23
2024-12-23,card,30.86,Americano with Milk,2024,12,23
2024-12-23,card,35.76,Cappuccino,2024,12,23
2024-12-23,card,35.76,Latte,2024,12,23
2024-12-23,card,30.86,Americano with Milk,2024,12,23
2024-12-23,card,35.76,Latte,2024,12,23
2024-12-23,card,25.96,Cortado,2024,12,23
2024-12-23,card,35.76,Latte,2024,12,23
2024-12-23,card,25.96,Cortado,2024,12,23
2024-12-24,card,30.86,Americano with Milk,2024,12,24
2024-12-24,card,35.76,Hot Chocolate,2024,12,24
2024-12-24,card,25.96,Cortado,2024,12,24
2024-12-24,card,35.76,Hot Chocolate,2024,12,24
2024-12-24,card,35.76,Latte,2024,12,24
2024-12-24,card,21.06,Espresso,2024,12,24
2024-12-24,card,35.76,Cappuccino,2024,12,24
2024-12-25,card,35.76,Latte,2024,12,25
2024-12-25,card,35.76,Latte,2024,12,25
2024-12-25,card,30.86,Americano with Milk,2024,12,25
2024-12-25,card,25.96,Americano,2024,12,25
2024-12-25,card,30.86,Americano with Milk,2024,12,25
2024-12-25,card,25.96,Americano,2024,12,25
2024-12-25,card,35.76,Cappuccino,2024,12,25
2024-12-25,card,35.76,Cocoa,2024,12,25
2024-12-25,card,35.76,Cocoa,2024,12,25
2024-12-25,card,35.76,Latte,2024,12,25
2024-12-25,card,35.76,Cappuccino,2024,12,25
2024-12-25,card,30.86,Americano with Milk,2024,12,25
2024-12-26,card,35.76,Cappuccino,2024,12,26
2024-12-26,card,21.06,Espresso,2024,12,26
2024-12-27,card,25.96,Americano,2024,12,27
2024-12-27,card,25.96,Cortado,2024,12,27
2024-12-27,card,25.96,Cortado,2024,12,27
2024-12-27,card,30.86,Americano with Milk,2024,12,27
2024-12-27,card,35.76,Latte,2024,12,27
2024-12-27,card,25.96,Americano,2024,12,27
2024-12-27,card,30.86,Americano with Milk,2024,12,27
2024-12-27,card,35.76,Cocoa,2024,12,27
2024-12-28,card,25.96,Cortado,2024,12,28
2024-12-28,card,25.96,Cortado,2024,12,28
2024-12-28,card,30.86,Americano with Milk,2024,12,28
2024-12-28,card,35.76,Latte,2024,12,28
2024-12-28,card,35.76,Cappuccino,2024,12,28
2024-12-28,card,35.76,Hot Chocolate,2024,12,28
2024-12-28,card,35.76,Latte,2024,12,28
2024-12-28,card,35.76,Cappuccino,2024,12,28
2024-12-29,card,25.96,Cortado,2024,12,29
2024-12-29,card,21.06,Espresso,2024,12,29
2024-12-29,card,25.96,Americano,2024,12,29
2024-12-29,card,25.96,Cortado,2024,12,29
2024-12-29,card,21.06,Espresso,2024,12,29
2024-12-29,card,25.96,Cortado,2024,12,29
2024-12-29,card,35.76,Hot Chocolate,2024,12,29
2024-12-29,card,35.76,Latte,2024,12,29
2024-12-30,card,25.96,Cortado,2024,12,30
2024-12-30,card,30.86,Americano with Milk,2024,12,30
2024-12-30,card,35.76,Latte,2024,12,30
2024-12-30,card,35.76,Hot Chocolate,2024,12,30
2024-12-30,card,35.76,Latte,2024,12,30
2024-12-30,card,30.86,Americano with Milk,2024,12,30
2024-12-30,card,30.86,Americano with Milk,2024,12,30
2024-12-30,card,25.96,Americano,2024,12,30
2024-12-30,card,35.76,Cappuccino,2024,12,30
2024-12-31,card,25.96,Cortado,2024,12,31
2024-12-31,card,35.76,Cappuccino,2024,12,31
2024-12-31,card,25.96,Cortado,2024,12,31
2024-12-31,card,35.76,Cocoa,2024,12,31
2024-12-31,card,30.86,Americano with Milk,2024,12,31
2024-12-31,card,30.86,Americano with Milk,2024,12,31
2024-12-31,card,35.76,Cappuccino,2024,12,31
2024-12-31,card,30.86,Americano with Milk,2024,12,31
2024-12-31,card,21.06,Espresso,2024,12,31
2024-12-31,card,25.96,Americano,2024,12,31
2024-12-31,card,35.76,Cappuccino,2024,12,31
2024-12-31,card,35.76,Latte,2024,12,31
2024-12-31,card,30.86,Americano with Milk,2024,12,31
2024-12-31,card,35.76,Cappuccino,2024,12,31
2024-12-31,card,35.76,Latte,2024,12,31
2024-12-31,card,35.76,Hot Chocolate,2024,12,31
2025-01-02,card,30.86,Americano with Milk,2025,1,2
2025-01-02,card,35.76,Cocoa,2025,1,2
2025-01-02,card,35.76,Cocoa,2025,1,2
2025-01-02,card,25.96,Cortado,2025,1,2
2025-01-02,card,25.96,Cortado,2025,1,2
2025-01-02,card,25.96,Americano,2025,1,2
2025-01-02,card,35.76,Hot Chocolate,2025,1,2
2025-01-02,card,30.86,Americano with Milk,2025,1,2
2025-01-02,card,35.76,Cappuccino,2025,1,2
2025-01-03,card,25.96,Cortado,2025,1,3
2025-01-03,card,30.86,Americano with Milk,2025,1,3
2025-01-03,card,30.86,Americano with Milk,2025,1,3
2025-01-03,card,35.76,Cappuccino,2025,1,3
2025-01-03,card,25.96,Americano,2025,1,3
2025-01-03,card,25.96,Americano,2025,1,3
2025-01-03,card,35.76,Latte,2025,1,3
2025-01-04,card,25.96,Cortado,2025,1,4
2025-01-04,card,25.96,Americano,2025,1,4
2025-01-04,card,35.76,Cappuccino,2025,1,4
2025-01-04,card,35.76,Cocoa,2025,1,4
2025-01-04,card,30.86,Americano with Milk,2025,1,4
2025-01-04,card,35.76,Cappuccino,2025,1,4
2025-01-04,card,35.76,Cappuccino,2025,1,4
2025-01-04,card,25.96,Cortado,2025,1,4
2025-01-04,card,25.96,Americano,2025,1,4
2025-01-04,card,35.76,Latte,2025,1,4
2025-01-05,card,30.86,Americano with Milk,2025,1,5
2025-01-05,card,35.76,Latte,2025,1,5
2025-01-05,card,30.86,Americano with Milk,2025,1,5
2025-01-06,card,25.96,Americano,2025,1,6
2025-01-07,card,35.76,Cappuccino,2025,1,7
2025-01-07,card,35.76,Cocoa,2025,1,7
2025-01-07,card,35.76,Cocoa,2025,1,7
2025-01-08,card,30.86,Americano with Milk,2025,1,8
2025-01-08,card,35.76,Latte,2025,1,8
2025-01-08,card,25.96,Cortado,2025,1,8
2025-01-08,card,35.76,Cappuccino,2025,1,8
2025-01-09,card,25.96,Americano,2025,1,9
2025-01-09,card,35.76,Latte,2025,1,9
2025-01-09,card,30.86,Americano with Milk,2025,1,9
2025-01-09,card,21.06,Espresso,2025,1,9
2025-01-09,card,35.76,Latte,2025,1,9
2025-01-09,card,30.86,Americano with Milk,2025,1,9
2025-01-09,card,25.96,Cortado,2025,1,9
2025-01-09,card,30.86,Americano with Milk,2025,1,9
2025-01-09,card,35.76,Latte,2025,1,9
2025-01-10,card,30.86,Americano with Milk,2025,1,10
2025-01-10,card,30.86,Americano with Milk,2025,1,10
2025-01-10,card,35.76,Cappuccino,2025,1,10
2025-01-10,card,35.76,Hot Chocolate,2025,1,10
2025-01-10,card,30.86,Americano with Milk,2025,1,10
2025-01-11,card,30.86,Americano with Milk,2025,1,11
2025-01-11,card,35.76,Hot Chocolate,2025,1,11
2025-01-11,card,25.96,Americano,2025,1,11
2025-01-11,card,35.76,Latte,2025,1,11
2025-01-11,card,35.76,Latte,2025,1,11
2025-01-11,card,35.76,Latte,2025,1,11
2025-01-11,card,35.76,Latte,2025,1,11
2025-01-11,card,30.86,Americano with Milk,2025,1,11
2025-01-11,card,30.86,Americano with Milk,2025,1,11
2025-01-11,card,35.76,Cappuccino,2025,1,11
2025-01-11,card,35.76,Latte,2025,1,11
2025-01-11,card,25.96,Cortado,2025,1,11
2025-01-11,card,35.76,Latte,2025,1,11
2025-01-11,card,25.96,Cortado,2025,1,11
2025-01-11,card,30.86,Americano with Milk,2025,1,11
2025-01-12,card,30.86,Americano with Milk,2025,1,12
2025-01-12,card,25.96,Americano,2025,1,12
2025-01-12,card,30.86,Americano with Milk,2025,1,12
2025-01-12,card,35.76,Hot Chocolate,2025,1,12
2025-01-12,card,30.86,Americano with Milk,2025,1,12
2025-01-13,card,30.86,Americano with Milk,2025,1,13
2025-01-13,card,30.86,Americano with Milk,2025,1,13
2025-01-13,card,25.96,Cortado,2025,1,13
2025-01-13,card,35.76,Latte,2025,1,13
2025-01-13,card,35.76,Latte,2025,1,13
2025-01-13,card,35.76,Cappuccino,2025,1,13
2025-01-13,card,35.76,Latte,2025,1,13
2025-01-13,card,21.06,Espresso,2025,1,13
2025-01-14,card,35.76,Latte,2025,1,14
2025-01-14,card,25.96,Cortado,2025,1,14
2025-01-14,card,30.86,Americano with Milk,2025,1,14
2025-01-14,card,35.76,Latte,2025,1,14
2025-01-14,card,30.86,Americano with Milk,2025,1,14
2025-01-14,card,30.86,Americano with Milk,2025,1,14
2025-01-14,card,35.76,Cappuccino,2025,1,14
2025-01-14,card,35.76,Latte,2025,1,14
2025-01-15,card,30.86,Americano with Milk,2025,1,15
2025-01-15,card,25.96,Americano,2025,1,15
2025-01-15,card,35.76,Cappuccino,2025,1,15
2025-01-15,card,35.76,Latte,2025,1,15
2025-01-15,card,35.76,Cappuccino,2025,1,15
2025-01-15,card,35.76,Latte,2025,1,15
2025-01-15,card,35.76,Latte,2025,1,15
2025-01-15,card,35.76,Latte,2025,1,15
2025-01-15,card,35.76,Latte,2025,1,15
2025-01-15,card,35.76,Cappuccino,2025,1,15
2025-01-16,card,35.76,Latte,2025,1,16
2025-01-16,card,30.86,Americano with Milk,2025,1,16
2025-01-16,card,30.86,Americano with Milk,2025,1,16
2025-01-16,card,25.96,Cortado,2025,1,16
2025-01-16,card,35.76,Latte,2025,1,16
2025-01-16,card,35.76,Latte,2025,1,16
2025-01-16,card,35.76,Cappuccino,2025,1,16
2025-01-16,card,35.76,Hot Chocolate,2025,1,16
2025-01-16,card,35.76,Hot Chocolate,2025,1,16
2025-01-16,card,25.96,Cortado,2025,1,16
2025-01-17,card,35.76,Cocoa,2025,1,17
2025-01-17,card,35.76,Latte,2025,1,17
2025-01-17,card,35.76,Cappuccino,2025,1,17
2025-01-17,card,30.86,Americano with Milk,2025,1,17
2025-01-17,card,30.86,Americano with Milk,2025,1,17
2025-01-17,card,35.76,Cocoa,2025,1,17
2025-01-17,card,35.76,Cocoa,2025,1,17
2025-01-17,card,35.76,Hot Chocolate,2025,1,17
2025-01-17,card,35.76,Hot Chocolate,2025,1,17
2025-01-18,card,30.86,Americano with Milk,2025,1,18
2025-01-18,card,35.76,Hot Chocolate,2025,1,18
2025-01-18,card,35.76,Latte,2025,1,18
2025-01-18,card,35.76,Hot Chocolate,2025,1,18
2025-01-20,card,30.86,Americano with Milk,2025,1,20
2025-01-20,card,30.86,Americano with Milk,2025,1,20
2025-01-20,card,25.96,Cortado,2025,1,20
2025-01-20,card,25.96,Americano,2025,1,20
2025-01-20,card,25.96,Cortado,2025,1,20
2025-01-20,card,30.86,Americano with Milk,2025,1,20
2025-01-20,card,35.76,Hot Chocolate,2025,1,20
2025-01-20,card,35.76,Cappuccino,2025,1,20
2025-01-20,card,35.76,Cappuccino,2025,1,20
2025-01-20,card,35.76,Latte,2025,1,20
2025-01-21,card,35.76,Cocoa,2025,1,21
2025-01-21,card,25.96,Cortado,2025,1,21
2025-01-21,card,30.86,Americano with Milk,2025,1,21
2025-01-21,card,25.96,Americano,2025,1,21
2025-01-21,card,35.76,Hot Chocolate,2025,1,21
2025-01-21,card,35.76,Latte,2025,1,21
2025-01-21,card,35.76,Latte,2025,1,21
2025-01-21,card,25.96,Americano,2025,1,21
2025-01-22,card,21.06,Espresso,2025,1,22
2025-01-22,card,30.86,Americano with Milk,2025,1,22
2025-01-22,card,35.76,Cocoa,2025,1,22
2025-01-22,card,30.86,Americano with Milk,2025,1,22
2025-01-22,card,35.76,Cappuccino,2025,1,22
2025-01-22,card,35.76,Latte,2025,1,22
2025-01-22,card,30.86,Americano with Milk,2025,1,22
2025-01-24,card,35.76,Cappuccino,2025,1,24
2025-01-24,card,25.96,Cortado,2025,1,24
2025-01-24,card,35.76,Cocoa,2025,1,24
2025-01-24,card,25.96,Americano,2025,1,24
2025-01-24,card,35.76,Cocoa,2025,1,24
2025-01-24,card,35.76,Hot Chocolate,2025,1,24
2025-01-24,card,35.76,Latte,2025,1,24
2025-01-25,card,35.76,Cappuccino,2025,1,25
2025-01-25,card,35.76,Cappuccino,2025,1,25
2025-01-25,card,25.96,Americano,2025,1,25
2025-01-26,card,25.96,Americano,2025,1,26
2025-01-26,card,21.06,Espresso,2025,1,26
2025-01-27,card,25.96,Cortado,2025,1,27
2025-01-27,card,25.96,Americano,2025,1,27
2025-01-27,card,35.76,Cappuccino,2025,1,27
2025-01-27,card,30.86,Americano with Milk,2025,1,27
2025-01-27,card,30.86,Americano with Milk,2025,1,27
2025-01-27,card,25.96,Cortado,2025,1,27
2025-01-27,card,30.86,Americano with Milk,2025,1,27
2025-01-27,card,35.76,Latte,2025,1,27
2025-01-27,card,35.76,Latte,2025,1,27
2025-01-27,card,35.76,Latte,2025,1,27
2025-01-28,card,35.76,Latte,2025,1,28
2025-01-28,card,25.96,Americano,2025,1,28
2025-01-28,card,30.86,Americano with Milk,2025,1,28
2025-01-28,card,25.96,Americano,2025,1,28
2025-01-28,card,35.76,Cocoa,2025,1,28
2025-01-28,card,25.96,Cortado,2025,1,28
2025-01-28,card,25.96,Americano,2025,1,28
2025-01-28,card,35.76,Latte,2025,1,28
2025-01-28,card,35.76,Cappuccino,2025,1,28
2025-01-29,card,25.96,Americano,2025,1,29
2025-01-29,card,25.96,Americano,2025,1,29
2025-01-29,card,30.86,Americano with Milk,2025,1,29
2025-01-29,card,21.06,Espresso,2025,1,29
2025-01-30,card,30.86,Americano with Milk,2025,1,30
2025-01-30,card,30.86,Americano with Milk,2025,1,30
2025-01-30,card,25.96,Cortado,2025,1,30
2025-01-30,card,35.76,Hot Chocolate,2025,1,30
2025-01-30,card,25.96,Americano,2025,1,30
2025-01-30,card,30.86,Americano with Milk,2025,1,30
2025-01-30,card,35.76,Hot Chocolate,2025,1,30
2025-01-30,card,30.86,Americano with Milk,2025,1,30
2025-01-30,card,25.96,Cortado,2025,1,30
2025-01-31,card,25.96,Americano,2025,1,31
2025-01-31,card,30.86,Americano with Milk,2025,1,31
2025-01-31,card,30.86,Americano with Milk,2025,1,31
2025-01-31,card,35.76,Cocoa,2025,1,31
2025-01-31,card,35.76,Cappuccino,2025,1,31
2025-01-31,card,35.76,Cappuccino,2025,1,31
2025-01-31,card,35.76,Latte,2025,1,31
2025-01-31,card,35.76,Latte,2025,1,31
2025-01-31,card,35.76,Cappuccino,2025,1,31
2025-01-31,card,30.86,Americano with Milk,2025,1,31
2025-01-31,card,30.86,Americano with Milk,2025,1,31
2025-01-31,card,25.96,Americano,2025,1,31
2025-02-01,card,30.86,Americano with Milk,2025,2,1
2025-02-01,card,30.86,Americano with Milk,2025,2,1
2025-02-01,card,25.96,Cortado,2025,2,1
2025-02-01,card,25.96,Cortado,2025,2,1
2025-02-01,card,35.76,Cappuccino,2025,2,1
2025-02-01,card,35.76,Cappuccino,2025,2,1
2025-02-01,card,35.76,Latte,2025,2,1
2025-02-01,card,35.76,Cappuccino,2025,2,1
2025-02-01,card,30.86,Americano with Milk,2025,2,1
2025-02-01,card,30.86,Americano with Milk,2025,2,1
2025-02-01,card,30.86,Americano with Milk,2025,2,1
2025-02-02,card,35.76,Cappuccino,2025,2,2
2025-02-02,card,35.76,Cappuccino,2025,2,2
2025-02-02,card,35.76,Latte,2025,2,2
2025-02-02,card,35.76,Latte,2025,2,2
2025-02-02,card,30.86,Americano with Milk,2025,2,2
2025-02-02,card,35.76,Latte,2025,2,2
2025-02-02,card,35.76,Latte,2025,2,2
2025-02-03,card,35.76,Cappuccino,2025,2,3
2025-02-03,card,30.86,Americano with Milk,2025,2,3
2025-02-03,card,21.06,Espresso,2025,2,3
2025-02-03,card,30.86,Americano with Milk,2025,2,3
2025-02-03,card,25.96,Americano,2025,2,3
2025-02-03,card,35.76,Cappuccino,2025,2,3
2025-02-03,card,30.86,Americano with Milk,2025,2,3
2025-02-03,card,35.76,Cappuccino,2025,2,3
2025-02-03,card,35.76,Cappuccino,2025,2,3
2025-02-03,card,25.96,Americano,2025,2,3
2025-02-03,card,25.96,Americano,2025,2,3
2025-02-03,card,35.76,Latte,2025,2,3
2025-02-03,card,35.76,Latte,2025,2,3
2025-02-03,card,35.76,Latte,2025,2,3
2025-02-03,card,25.96,Americano,2025,2,3
2025-02-03,card,35.76,Cocoa,2025,2,3
2025-02-03,card,30.86,Americano with Milk,2025,2,3
